,tweetid,created_at,user_name,text,favourite_count,retweet_count,location,hashtags,nb_sentiment,nb_pos,nb_neg,pattern_polarity,pattern_subj,pattern_pos,Vader_scores,sentiment
4887,1.30975e+18,9/26/2020 7:04,PLANITISGI,b'RT 2FunatEtsy It genius! Inventor CoasterSet Scientists Genius MugRug STEM RosalindFranklin Tesla Curie Darwin Turing Eins xe2 x80 xa6',0,2,Greece,Inventor CoasterSet Scientists Genius MugRug STEM RosalindFranklin Tesla Curie Darwin Turing ,negative,0.031621063500258194,0.9683789364997438,0.0,0.0,0.0,0.0,neutral
4888,1.30975e+18,9/26/2020 6:47,TherealArkHive,"b We will, least allowed order shirt. Tesla Bulletproof Shazam ",0,0,"Houston, TX",Tesla Bulletproof Shazam ,negative,0.4591259100327065,0.5408740899672932,-0.3,0.4,0.3,0.0,neutral
4889,1.30974e+18,9/26/2020 6:27,TimOthy3399,"b'Got BLAM speakers ordered, two HELIX amplifiers. Install completed two weeks. xe2 x9d xa4 xef xb8 x8f xf0 x9f x98 x8d xe2 x9d xa4 xef xb8 x8f xe2 x9d xa4 xef xb8 x8f xf0 x9f x98 x8d exciting xe2 x80 xa6'",2,0,"Salt Lake City, UT",BLAM HELIX ,positive,0.9165171964042409,0.08348280359575733,0.3,0.8,0.3,0.3109,neutral
4890,1.30974e+18,9/26/2020 6:08,RVal1995,b'A real engineer explains far ahead curve Tesla battery body tech xe2 x9a xa1 xe2 x9a xa1 xe2 x9a xa1 Watch Sandy Thrill xe2 x80 xa6',0,0," AZ, USA",Tesla ,negative,0.14256700798952085,0.8574329920104806,0.15000000000000002,0.65,0.15000000000000002,0.3612,neutral
4891,1.30972e+18,9/26/2020 5:10,Sventastic_78,b'RT ElectricRaph She taking time xf0 x9f x90 x88. She thinks Tesla xe2 x80 x99s safe xf0 x9f xa4 xb7 xe2 x80 x8d xe2 x99 x82 xef xb8 x8f Tesla TeslaModel3',0,3,"Germany, Baden Württemberg",Tesla TeslaModel3 ,positive,0.6055830567868085,0.39441694321319093,0.5,0.5,0.5,0.4404,neutral
4892,1.30972e+18,9/26/2020 5:07,stenderstender,b' vincent13031925 Yeah last CNBC interview w BobNardelli proved confused AF abt Tesla EV xe2 x80 x99s et al biz channel.',0,0,"Minnesota, USA",BobNardelli Tesla EV ,negative,0.1825736007573298,0.81742639924267,-0.2,0.3833333333333333,0.2,-0.0258,neutral
4893,1.30972e+18,9/26/2020 4:59,rebelczz,b'RT nvee3 Oh My God. This greatest. Humans idea. Laughing Out Loud. tesla4life tesla',0,1,"DC, Bogota",tesla4life tesla ,negative,0.40194177628222943,0.598058223717771,0.55,0.9,0.55,0.8591,positive
4894,1.30971e+18,9/26/2020 4:41,keyz16b,"b'RT AndyJameTweets September 26, 2020. Make Your Tesla ModelY Even Faster With The ACCELERATION BOOST Upgrade! TeslaModelY TeslaModel xe2 x80 xa6'",0,2,"Mistake by the lake, Penn.",Tesla ModelY TeslaModelY ,negative,0.06646096695581188,0.9335390330441866,0.0,0.0,0.0,0.5754,positive
4895,1.30971e+18,9/26/2020 4:36,AndyJameTweets,"b'September 26, 2020. Make Your Tesla ModelY Even Faster With The ACCELERATION BOOST Upgrade! TeslaModelY xe2 x80 xa6'",1,2,United States,Tesla ModelY TeslaModelY ,negative,0.04096562622585541,0.9590343737741436,0.0,0.0,0.0,0.5754,positive
4896,1.30971e+18,9/26/2020 4:15,vm_one1,b' elonmusk hisdirtremoves SpaceX Most innovative companies think tesla spacex shd 1 2.',14,1,"Phoenix, AZ",tesla spacex ,positive,0.8275442088623991,0.1724557911375998,0.5,0.75,0.5,0.4927,neutral
4897,1.3097e+18,9/26/2020 3:48,dunga2002ng,b areserved Fisker Ocean EV! Go check use referral code DRGGMK reserve yours. $ FSR xe2 x80 xa6',13,0,"Dallas, TX",,negative,0.4777639611385375,0.52223603886146,0.0,0.0,0.0,0.0,neutral
4898,1.3097e+18,9/26/2020 3:33,rmcadory,"b' vincent13031925 Tesla won xe2 x80 x99t get killed. But EV, autonomous, TaaS game zero sum game Tesla xe2 x80 xa6'",0,0,"Michigan, USA",Tesla ,positive,0.5174707832657599,0.4825292167342409,-0.15000000000000002,0.375,0.15000000000000002,-0.2023,neutral
4899,1.3097e+18,9/26/2020 3:24,savvysdaddy,"b' jimfarley98 Wow, nobody corrected yet? This can xe2 x80 x99t first time he xe2 x80 x99s said something like this. thin xe2 x80 xa6'",0,0,"Nashville, TN",,negative,0.2112034281710934,0.7887965718289061,-0.01666666666666668,0.7277777777777779,0.01666666666666668,0.743,positive
4900,1.30969e+18,9/26/2020 3:17,GeoAmador4,b' TeslaTeens Spread word youngsters next generation. We will. Tesla SpaceX elonmusk',4,0,"Buford, GA",TeslaTeens Tesla SpaceX ,positive,0.7477549020534496,0.25224509794655064,0.0,0.0,0.0,0.0,neutral
4901,1.30969e+18,9/26/2020 3:16,nvee3,b'Omg. This greatest. Humans idea. Laughing Out Loud. tesla4life tesla',1,1,Dallas,tesla4life tesla ,negative,0.4131084616042544,0.586891538395746,0.55,0.9,0.55,0.8126,positive
4902,1.30969e+18,9/26/2020 3:05,AustinTeslaClub,b'The new ACL Our Friday night special ATX AustinCityLimits Tesla',27,5,AUSTIN ,ATX AustinCityLimits Tesla ,positive,0.5364897014367395,0.46351029856326087,0.24675324675324675,0.512987012987013,0.24675324675324675,0.4019,neutral
4903,1.30968e+18,9/26/2020 2:36,jo_USA_,b'RT RobertDuranIV Joe Biden ruin great nation. Sleepy Joe know at. xf0 x9f xa4 xa6 xf0 x9f x8f xbb Election2020 Literature BorisOut xe2 x80 xa6',0,1,USA,Election2020 Literature BorisOut ,positive,0.7715859429516845,0.2284140570483147,0.8,0.75,0.8,0.0772,neutral
4904,1.30967e+18,9/26/2020 2:01,stephenculp,b'. elonmusk More people know Tesla one American made cars get. Teslarati xe2 x80 xa6',5,0,"Chattanooga, TN",Tesla ,positive,0.5879895650136215,0.4120104349863784,0.25,0.25,0.25,0.0,neutral
4905,1.30967e+18,9/26/2020 1:40,hcogan,b'Love new tesla tesla',9,0,earth,tesla ,positive,0.5344155844155843,0.4655844155844155,0.3181818181818182,0.5272727272727272,0.3181818181818182,0.0,neutral
4906,1.30967e+18,9/26/2020 1:24,jasonmudd9,b'Watch Tesla xe2 x80 x99s new Model S tri motor Plaid prototype run lap faster McLaren P1 tesla',0,0,United States,tesla ,negative,0.10237998277985397,0.8976200172201452,0.13636363636363635,0.45454545454545453,0.13636363636363635,0.0,neutral
4907,1.30966e+18,9/26/2020 1:09,GeraldLoveJr,b'RT a lee434 Now even Sony challenging Tesla',0,2,MoneyHill,Sony Tesla ,positive,0.547495052550562,0.45250494744943764,0.5,1.0,0.5,0.1531,neutral
4908,1.30966e+18,9/26/2020 1:06,TeslaOwnersPA,b'It xe2 x80 x99s one year since went gas guzzler electric one regret. That did xe2 x80 xa6',4,0,"Pennsylvania, USA",,positive,0.8786696990132336,0.12133030098676632,0.0,0.0,0.0,-0.4215,neutral
4909,1.30966e+18,9/26/2020 1:05,briceshepherd,b'Me KONAICE boys first color change wrap team today turned amazing! Awesome w xe2 x80 xa6',0,0,"Kentucky, USA",,positive,0.9854370829437124,0.014562917056288817,0.6666666666666666,0.7444444444444445,0.6666666666666666,0.8478,positive
4910,1.30966e+18,9/26/2020 1:01,theITW,"b' Amazon launches Alexa based Echo 4th generation, Luna cloud gaming service, Ring Car Alarm, Car Cam, Connect, xe2 x80 xa6'",0,0,United States,Amazon Alexa Echo Luna Ring ,positive,0.7840432307209121,0.21595676927908972,0.0,0.0,0.0,-0.1779,neutral
4911,1.30966e+18,9/26/2020 0:59,drjjlevine,b'Is Your Company Future Proof? SpaceX Tesla ElonMusk EssanteOrganics',2,0,"Scottsdale, Arizona",SpaceX Tesla ElonMusk EssanteOrganics ,positive,0.7079032939357475,0.29209670606425275,0.0,0.125,0.0,0.0,neutral
4912,1.30966e+18,9/26/2020 0:57,jakejzamora,b'Tesla Teens Coming Soon! xf0 x9f xa4 xab History making! xf0 x9f xa5 xb3 xf0 x9f x99 x8f NextTeslaGen Tesla',2,0,"Crestview, FL",NextTeslaGen Tesla ,positive,0.6224069013628107,0.37759309863718954,0.0,0.0,0.0,0.0,neutral
4913,1.30966e+18,9/26/2020 0:46,1florianschmid,b'RT hewit007 When Tesla remove panic brakes? Three nasty incidents today German autobahn. Not ok xf0 x9f x98 xa1 elonmusk tesla',0,2,,tesla ,positive,0.9856400354105215,0.014359964589478113,-0.4166666666666667,0.5,0.4166666666666667,-0.8311,negative
4914,1.30965e+18,9/26/2020 0:40,Americanoathkpr,"b'RT ModernTriDad jimfarley98 You still produce mostly gas vehicles, right? How solar or wind energy supply options? And i xe2 x80 xa6'",0,1,,,positive,0.6400607091136142,0.3599392908863871,0.39285714285714285,0.5178571428571428,0.39285714285714285,0.3527,neutral
4915,1.30965e+18,9/26/2020 0:39,irondukeusa,"b' 4everNeverTrump elonmusk TheInnovations, coming Tesla SpaceX amazing one glad xe2 x80 xa6'",0,0,United States,,positive,0.6813869937693624,0.3186130062306374,0.55,0.95,0.55,0.7783,positive
4916,1.30965e+18,9/26/2020 0:35,DAVIDTR23812186,b'For non Technically inclined. This sums Tesla Battery Day there xe2 x80 x99re 46x80 Are getting picture xe2 x80 xa6',0,0,"Minneapolis, MN",Tesla ,negative,0.28856414269711594,0.7114358573028844,0.0,0.1,0.0,0.0,neutral
4917,1.30964e+18,9/26/2020 0:03,__thetheory,b'Attempted go test drive new Tesla model 3 performance they xe2 x80 x99re sold there xe2 x80 x99s test drive models. T xe2 x80 xa6',0,0,"Nashville, TN",,positive,0.6807259946266596,0.31927400537334055,0.13636363636363635,0.45454545454545453,0.13636363636363635,0.0,neutral
4918,1.30964e+18,9/26/2020 0:02,torquenewsauto,b'EV Experts like Sandy Munro former CATL CTO Bob Galien agree Tesla Battery Day if desig xe2 x80 xa6',4,1,"Fort Mill, SC",,negative,0.08351004817521714,0.9164899518247818,0.0,0.0,0.0,0.6124,positive
4919,1.30964e+18,9/25/2020 23:46,rickpaulphoto,b' michigan take hike dinosaur car company politics. Car Dealerships dead. Tesla',0,0,"Tucson, AZ",michigan Tesla ,positive,0.5671224441798703,0.4328775558201296,-0.2,0.4,0.2,-0.6486,negative
4920,1.30964e+18,9/25/2020 23:27,TommyIgoe,b wouldrive tesla model 3 perf 90 percent chill mode. Mostly suburban driving windy roads far m xe2 x80 xa6',0,0,United States,,negative,0.2860567171372479,0.7139432828627551,0.05,0.5,0.05,0.0,neutral
4921,1.30963e+18,9/25/2020 23:19,flooringguyer,b'Picking 2 weeks. Need help name. I xe2 x80 x99m Tesla elonmusk Brooklyn Bela Bronxie xe2 x80 xa6',0,0,,Tesla Brooklyn Bela Bronxie ,negative,0.4966491683941783,0.503350831605822,0.0,0.0,0.0,0.4019,neutral
4922,1.30963e+18,9/25/2020 23:13,ChenteTakeOff,"b'RT torquenewsauto Frankfurt employment agency looking 8,000 employees work Tesla Giga Berlin training 5,000 employment xe2 x80 xa6'",0,2,"Brooklyn, NY",,positive,0.9373630587858924,0.06263694121410816,0.0,0.0,0.0,0.0,neutral
4923,1.30963e+18,9/25/2020 23:12,alandail,"b'RT torquenewsauto Frankfurt employment agency looking 8,000 employees work Tesla Giga Berlin training 5,000 employment xe2 x80 xa6'",0,2,"Saint Johns, Florida",,positive,0.9373630587858924,0.06263694121410816,0.0,0.0,0.0,0.0,neutral
4924,1.30963e+18,9/25/2020 23:10,torquenewsauto,"b'Frankfurt employment agency looking 8,000 employees work Tesla Giga Berlin training 5,000 employm xe2 x80 xa6'",3,2,"Fort Mill, SC",,positive,0.9373630587858924,0.06263694121410816,0.0,0.0,0.0,0.0,neutral
4925,1.30963e+18,9/25/2020 22:52,DAVIDTR23812186,b'Retail Investors Tesla since March low. $ 300 xe2 x80 x9cit xe2 x80 x99s high xe2 x80 x9d $ 600 xe2 x80 x9ctoo high xe2 x80 x9d $ 1200 xe2 x80 x9ctoo high xe2 x80 x9d $ 2400 xe2 x80 x9cway t xe2 x80 xa6',0,0,"Minneapolis, MN",Tesla ,positive,0.9430486051710886,0.056951394828908534,0.12,0.48,0.12,-0.2732,neutral
4926,1.30963e+18,9/25/2020 22:47,rws23,"b'When MunroAssociates gets excited battery tech, realize whip quick sedans th xe2 x80 xa6'",1,0,"Austin, Texas",,negative,0.19952053495067837,0.8004794650493223,0.35416666666666663,0.625,0.35416666666666663,0.34,neutral
4927,1.30962e+18,9/25/2020 22:35,CashFlowMike,b'If smallbusiness setback. Today day start comeback. Get motivated vid xe2 x80 xa6',0,0,"San Antonio, TX",smallbusiness ,positive,0.85380890367084,0.14619109632915783,0.0,0.0,0.0,0.4588,neutral
4928,1.30962e+18,9/25/2020 22:18,SptsGuy1,b' electric Links TESLA VEHICLES Cybertruck electric vehicles electricVTOLjet ElonMusk Tesla TeslaRobotaxi',0,0,"Rural Hall, NC",electric Cybertruck electric_vehicles electricVTOLjet ElonMusk Tesla TeslaRobotaxi ,positive,0.680232558139535,0.31976744186046596,0.0,0.0,0.0,0.0,neutral
4929,1.30962e+18,9/25/2020 22:18,Johnny70657424,b' TeslaPodcast GavinNewsom full standing saying said Ford mentioning xe2 x80 xa6',0,0,Earth,,positive,0.6243829339532819,0.375617066046717,0.35,0.55,0.35,0.0,neutral
4930,1.30961e+18,9/25/2020 22:02,torquenewsauto,"b'In article, discuss comments auto manufacturing expert Sandy Monroe battery expert Bob Galyen ma xe2 x80 xa6'",0,0,"Fort Mill, SC",,positive,0.5124901535676315,0.48750984643236617,0.0,0.0,0.0,0.0,neutral
4931,1.30961e+18,9/25/2020 22:00,EasternShoe,"b' usa losangles cars tesla arizona AUKEY Dash Cam, 1080P Dashboard'",0,0,United States,usa losangles cars tesla arizona ,negative,0.25608256140216135,0.743917438597841,0.0,0.0,0.0,0.0,neutral
4932,1.30961e+18,9/25/2020 21:56,jewhittingham,b'We strong thoughts BatteryDay groundbreaking future planet Tesla. ICY xe2 x80 xa6',0,0,"Regina, Saskatchewan, Canada",BatteryDay Tesla ,positive,0.8325944881956114,0.16740551180438878,0.11111111111111109,0.3194444444444444,0.11111111111111109,0.5106,positive
4933,1.30961e+18,9/25/2020 21:46,BerniesMull,b' utdreport FabrizioRomano Jesus Christ. You xe2 x80 x99d swear trying purchase Tesla',1,0,New Orleans,Tesla ,positive,0.8415172901954074,0.1584827098045923,0.0,0.0,0.0,-0.0516,neutral
4934,1.30961e+18,9/25/2020 21:45,SptsGuy1,b' future FOCUS ON THE FUTURE technology ElonMusk Tesla Amazon citiesofthefuture',0,0,"Rural Hall, NC",future technology ElonMusk Tesla Amazon citiesofthefuture ,positive,0.5894421883738449,0.41055781162615435,0.0,0.125,0.0,0.1779,neutral
4935,1.30961e+18,9/25/2020 21:41,Path_Trading,b' $ TSLA TESLA Sept 25 Update Technical Analysis Chart Watch SmallCap xe2 x80 xa6',2,2,"Chicago, IL",TESLA SmallCap ,negative,0.28686867248572595,0.7131313275142753,0.0,0.1,0.0,0.0,neutral
4936,1.30961e+18,9/25/2020 21:32,Joe_Eschbach,b'RT dealer of happy The times share Tesla referral code scenarios like this. hate spammers even hate pick t xe2 x80 xa6',0,1,"ÜT: 40.522688,-74.661111",Tesla ,positive,0.7212266737675452,0.27877332623245504,-0.26666666666666666,0.9333333333333332,0.26666666666666666,-0.6059,negative
4937,1.30961e+18,9/25/2020 21:30,REspaceRealty,b Tesla is Austin site plan outlines huge footprint Austin factory. xf0 x9f x8f x97 Austin xe2 x80 xa6 ,1,0,Austin TX,Austin ,negative,0.27139783232387615,0.7286021676761241,0.4000000000000001,0.9,0.4000000000000001,0.3182,neutral
4938,1.30961e+18,9/25/2020 21:28,marcoofranck,"b' Mystockinformer elonmusk agree invest significantly Tesla, disappointed stockmarket reacti xe2 x80 xa6'",0,0,United States,invest Tesla stockmarket ,negative,0.45849420849420774,0.5415057915057914,-0.1875,0.8125,0.1875,-0.1531,neutral
4939,1.3096e+18,9/25/2020 21:25,lukecarr3,b'Most Bond Villian likeness elonmusk JeffBezos MarkZuckerman realDonaldTrump Facebook COVID19 xe2 x80 xa6',0,0,,Facebook COVID19 ,positive,0.9566410537870458,0.0433589462129526,0.5,0.5,0.5,0.0,neutral
4940,1.3096e+18,9/25/2020 21:24,essanteorganics,b'Is Your Company Future Proof? SpaceX Tesla ElonMusk EssanteOrganics',1,0,"Phoenix, AZ",SpaceX Tesla ElonMusk EssanteOrganics ,positive,0.7079032939357475,0.29209670606425275,0.0,0.125,0.0,0.0,neutral
4941,1.3096e+18,9/25/2020 20:52,CarnivoreMan,"b' APA LEMONAID inputmag Unless talking aesthetics preference chonky look Mach E, id xe2 x80 xa6'",0,0,"Bon Aqua, TN",,positive,0.9348771119123115,0.06512288808768998,0.0,0.0,0.0,0.0,neutral
4942,1.3096e+18,9/25/2020 20:48,MostLivableCity,b'The problem right GavinNewsom may caught type electric car Tesla hype xe2 x80 xa6',0,0,"Scottsdale, AZ",Tesla ,positive,0.6708170219229433,0.32918297807705593,0.2857142857142857,0.5357142857142857,0.2857142857142857,-0.4019,neutral
4943,1.30959e+18,9/25/2020 20:44,CryptonianJake,b'RT KingCardano 5 days goes fast getting paid xf0 x9f x92 xb0 $ ADA SHELLEY Money Stonks Tesla RealEstate $ ADA Bitcoin Staking xe2 x80 xa6',0,2,Bulgaria/Austria,SHELLEY Money Stonks Tesla RealEstate Bitcoin Staking ,positive,0.7100600311965093,0.2899399688034883,0.2,0.6,0.2,0.0,neutral
4944,1.30959e+18,9/25/2020 20:37,Fabriciosx,b RT realMedRecruit What is happening chocolate chip? chocolatechips baking technology Tesla ,0,1,Rio de janeiro,chocolatechips baking technology Tesla ,positive,0.8744605997306419,0.12553940026935642,0.0,0.0,0.0,0.0,neutral
4945,1.30959e+18,9/25/2020 20:36,realMedRecruit,b What is happening chocolate chip? chocolatechips baking technology Tesla ,0,1,USA,chocolatechips baking technology Tesla ,positive,0.8744605997306419,0.12553940026935642,0.0,0.0,0.0,0.0,neutral
4946,1.30959e+18,9/25/2020 20:30,yasirwattu,b' WholeMarsBlog Laptops gadgets use stored energy going benefit lot future development Tesla',1,0,Earth,Tesla ,negative,0.2704496599064636,0.7295503400935373,0.0,0.125,0.0,0.6249,positive
4947,1.30959e+18,9/25/2020 20:29,vrobin1000,b'Curious know pins everyone got beattheblerch box. got Tesla',3,0,Atlanta,beattheblerch Tesla ,negative,0.4100853970184411,0.5899146029815591,-0.1,1.0,0.1,0.0,neutral
4948,1.30959e+18,9/25/2020 20:23,yoezus,b' Tesla referralcode tesla Free 1k miles',0,0,United States,referralcode tesla ,positive,0.7051330439705601,0.2948669560294395,0.4,0.8,0.4,0.5106,positive
4949,1.30959e+18,9/25/2020 20:15,NewtonS65705473,b'RT marcoofranck Tesla Inc tumbled much 20 StockMarket What expect elonmusk',0,2,"North Carolina, USA",Tesla StockMarket ,negative,0.21792346605356866,0.7820765339464301,0.2,0.2,0.2,0.0,neutral
4950,1.30958e+18,9/25/2020 19:59,janusPrime,"b'RT torquenewsauto Tesla expanding GigBerlin, clearing new area future 110 kV transformer substation interviewing. An xe2 x80 xa6'",0,1,Mid Germany,GigBerlin ,positive,0.9930089921094841,0.00699100789051325,0.06818181818181818,0.2897727272727273,0.06818181818181818,0.0,neutral
4951,1.30958e+18,9/25/2020 19:53,jp_dutch,b'RT MunroAssociates Don xe2 x80 x99t miss SandyMunro live today xe2 x80 x99s Tesla Expert Analysis Autoline Exclusives 11 a.m. ET. Tune dis xe2 x80 xa6',0,52,Netherlands,SandyMunro Tesla ,positive,0.6818198372258655,0.31818016277413486,0.13636363636363635,0.5,0.13636363636363635,-0.1531,neutral
4952,1.30958e+18,9/25/2020 19:53,moosuraj,b'RT ElectricRaph She taking time xf0 x9f x90 x88. She thinks Tesla xe2 x80 x99s safe xf0 x9f xa4 xb7 xe2 x80 x8d xe2 x99 x82 xef xb8 x8f Tesla TeslaModel3',0,3,,Tesla TeslaModel3 ,positive,0.6055830567868085,0.39441694321319093,0.5,0.5,0.5,0.4404,neutral
4953,1.30958e+18,9/25/2020 19:48,ToddMPoole,b'Electric Automobiles Future. Tesla and amp MercedesBenzUSA leaders industry. DriveElectric xe2 x80 xa6',1,0,North America,Future DriveElectric ,positive,0.7946576899536594,0.20534231004634088,0.0,0.125,0.0,0.0,neutral
4954,1.30958e+18,9/25/2020 19:45,SanderK54317391,b'RT ElectricRaph She taking time xf0 x9f x90 x88. She thinks Tesla xe2 x80 x99s safe xf0 x9f xa4 xb7 xe2 x80 x8d xe2 x99 x82 xef xb8 x8f Tesla TeslaModel3',0,3,Erlangen ,Tesla TeslaModel3 ,positive,0.6055830567868085,0.39441694321319093,0.5,0.5,0.5,0.4404,neutral
4955,1.30958e+18,9/25/2020 19:39,spring4wrd,b' TeslaPodcast Don xe2 x80 x99t think place Fords picture? tesla',0,0,"Greenwood, IN",tesla ,negative,0.2951259491496414,0.7048740508503596,0.0,0.0,0.0,0.0,neutral
4956,1.30958e+18,9/25/2020 19:28,LaurenRow5,b'RT TeslaJess How nobody talking this? The fastest production car world introduced Tuesday batteryday The T xe2 x80 xa6',0,6,,batteryday ,negative,0.26197744959125546,0.7380225504087461,0.0,0.0,0.0,0.0,neutral
4957,1.30958e+18,9/25/2020 19:26,ethanander,b'partial self driving dangerous dumb tesla elonmusk',0,0,USA,tesla ,negative,0.32879377431906537,0.6712062256809337,-0.35833333333333334,0.5666666666666667,0.35833333333333334,-0.7506,negative
4958,1.30957e+18,9/25/2020 19:24,janetsy77,b'TIL Elon Musk wanted car models spell S E X Y Ford filed trademark Model E name arou xe2 x80 xa6',7,0,"North Carolina, USA",,positive,0.5259506695251223,0.47404933047487813,0.0,0.0,0.0,0.0,neutral
4959,1.30957e+18,9/25/2020 19:15,FlacsandFitica,b'FLACS Tesla flipflops flipfloplife flacs tesla modelx ludicrousmode xe2 x80 xa6',1,0,Dallas,flipflops flipfloplife flacs tesla modelx ludicrousmode ,positive,0.5,0.5,0.0,0.0,0.0,0.0,neutral
4960,1.30957e+18,9/25/2020 18:53,MalliardReport,b'RT WackBrackets Hey podernfamily help fill upcoming hairband Wack Bracket upcoming podcast episode. Which band lik xe2 x80 xa6',0,1,Retweets/likes does not equal ,podernfamily hairband ,positive,0.5844881111069948,0.41551188889300655,0.0,0.0,0.0,0.4019,neutral
4961,1.30956e+18,9/25/2020 18:40,WackBrackets,b'Hey podernfamily help fill upcoming hairband Wack Bracket upcoming podcast episode. Which ba xe2 x80 xa6',1,1,"Nashville, TN",podernfamily hairband ,positive,0.7127397127735965,0.2872602872264041,0.0,0.0,0.0,0.4019,neutral
4962,1.30956e+18,9/25/2020 18:38,HoustonTX,b RT GreenHoustonTx If missed HoustonClimateWeek is panel discussion Texas Tough Bringing EVs Truck Loving Texas EVolveHous xe2 x80 xa6 ,0,1,"Houston, TX, USA",HoustonClimateWeek ,positive,0.8936981809723065,0.1063018190276942,0.10555555555555554,0.8916666666666666,0.10555555555555554,0.296,neutral
4963,1.30956e+18,9/25/2020 18:32,SisaDarling,b' Tezos till Tesla',1,1,"Somewhere, OH",Tezos Tesla ,positive,0.5735294117647058,0.42647058823529416,0.0,0.0,0.0,0.0,neutral
4964,1.30956e+18,9/25/2020 18:20,NewsForrest,"b'In addition Tesla xe2 x80 x99s factory, Austin site eventually include research, development design facilit xe2 x80 xa6'",0,0,"Austin, TX",Austin ,positive,0.732416511778647,0.2675834882213512,0.0,0.0,0.0,0.0,neutral
4965,1.30956e+18,9/25/2020 18:10,AutoSpies,b'Consumer Reports Says That NEW EV You Bought Will Save You 50 On Maintenance And Repairs AutoSpies Auto News xe2 x80 xa6',0,0,"Plano, Texas",,positive,0.7251499144397225,0.2748500855602772,0.13636363636363635,0.45454545454545453,0.13636363636363635,0.4939,neutral
4966,1.30956e+18,9/25/2020 18:08,RVal1995,"b'RT torquenewsauto The Tesla big battery South Australia, officially known Hornsdale Power Reserve, delivered windfa xe2 x80 xa6'",0,1," AZ, USA",Tesla ,positive,0.895825265794771,0.10417473420523035,0.0,0.1,0.0,0.0,neutral
4967,1.30955e+18,9/25/2020 18:06,torquenewsauto,"b'Tesla expanding GigBerlin, clearing new area future 110 kV transformer substation interviewing xe2 x80 xa6'",6,1,"Fort Mill, SC",GigBerlin ,positive,0.9930089921094841,0.00699100789051325,0.06818181818181818,0.2897727272727273,0.06818181818181818,0.0,neutral
4968,1.30955e+18,9/25/2020 17:53,OpenSourceEV,b'RT NewElectricIRL Delighted donate another Tesla Model 3 CCS charging system opensource community reverse engineering xe2 x80 xa6',0,7,"a galaxy far, far away....",opensource ,positive,0.6521218494556009,0.34787815054440036,0.7,0.7,0.7,0.5106,positive
4969,1.30954e+18,9/25/2020 17:26,ennovance,"b'RT MoHossain DallasFed Even Now, U.S. Oil Drillers Remain Focused Output Over Debt CO2 carbon OOTT xe2 x80 xa6'",0,6,Global (HQ - USA),CO2 carbon OOTT ,positive,0.9925264679270134,0.007473532072985758,0.0,0.0,0.0,0.0258,neutral
4970,1.30954e+18,9/25/2020 17:19,hewit007,b'When Tesla remove panic brakes? Three nasty incidents today German autobahn. Not ok xf0 x9f x98 xa1 elonmusk tesla',1,2,Sweden,tesla ,positive,0.9859299586725204,0.014070041327480036,-0.4166666666666667,0.5,0.4166666666666667,-0.8311,negative
4971,1.30954e+18,9/25/2020 17:14,Steve35516081,b' elonmusk cant predict future Tesla',0,0,United States,Tesla ,positive,0.6525893958076445,0.34741060419235475,0.0,0.125,0.0,0.0,neutral
4972,1.30954e+18,9/25/2020 16:55,S3ConsultingLLC,b' ICYMI Tesla drivers locked cars complete network outage hit internal service custom xe2 x80 xa6',0,0,"Atlanta, GA",ICYMI outage ,positive,0.6317917663222306,0.3682082336777678,0.05,0.2,0.05,0.0,neutral
4973,1.30954e+18,9/25/2020 16:54,RealRCF,"b' elonmusk can xe2 x80 x99t dm like site says to, Elon. 5 BTC realized sent. Please DM deets. Cheers. xe2 x80 xa6'",0,0,Denver,,positive,0.5233048840170347,0.47669511598296516,0.0,0.0,0.0,0.7845,positive
4974,1.30954e+18,9/25/2020 16:50,overclockthis,b'RT dealer of happy go Tesla service unless absolutely necessary. Why? Because get better service part car for xe2 x80 xa6',0,1,"Tampa, FL",Tesla ,negative,0.2972368893754124,0.7027631106245891,0.43333333333333335,0.8333333333333334,0.43333333333333335,0.765,positive
4975,1.30953e+18,9/25/2020 16:40,dealer_of_happy,b'The times share Tesla referral code scenarios like this. hate spammers even hate pick u xe2 x80 xa6',34,1,United States,Tesla ,positive,0.6041957493076652,0.39580425069233405,-0.8,0.9,0.8,-0.8248,negative
4976,1.30953e+18,9/25/2020 16:35,torquenewsauto,"b'The Tesla big battery South Australia, officially known Hornsdale Power Reserve, delivered wi xe2 x80 xa6'",5,1,"Fort Mill, SC",Tesla ,positive,0.8957319064818375,0.10426809351816292,0.0,0.1,0.0,0.0,neutral
4977,1.30953e+18,9/25/2020 16:32,aFriendlyStream,b'RT MunroAssociates Don xe2 x80 x99t miss SandyMunro live today xe2 x80 x99s Tesla Expert Analysis Autoline Exclusives 11 a.m. ET. Tune dis xe2 x80 xa6',0,52,Oz,SandyMunro Tesla ,positive,0.6818198372258655,0.31818016277413486,0.13636363636363635,0.5,0.13636363636363635,-0.1531,neutral
4978,1.30953e+18,9/25/2020 16:29,AmazingChevVolt,b'RT MunroAssociates Don xe2 x80 x99t miss SandyMunro live today xe2 x80 x99s Tesla Expert Analysis Autoline Exclusives 11 a.m. ET. Tune dis xe2 x80 xa6',0,52,,SandyMunro Tesla ,positive,0.6818198372258655,0.31818016277413486,0.13636363636363635,0.5,0.13636363636363635,-0.1531,neutral
